"electorate","constituency_code","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_name_pashto","preliminary_winner","candidate_gender","party_name_dari","party_eng_transliterated","party_eng_translated","registered_party_number","past_winners","prelim_winner_2010","final_winner_2010","past_winners_matched_to_2010_codes","final_winner_2005","past_winners_matched_to_2005_codes"
"General","G-29","29-1221-2058",15,"Bibi Nooria Toran","بی بی نوریه توران","بی بی نوریه توران","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1266-2031",16,"Mohammad Ismail Ayoubi","محمد اسماعیل ایوبی","محمد اسماعیل ایوبی","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1289-2050",17,"Karima Zaki","کریمه ذکی","کریمه ذکی","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1169-2035",18,"Jawid Khan Qaisari","جاوید خان قیصاری","جاوید خان قیصاری","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1133-2045",19,"Mohammad Hassan Sardaash","محمد حسن سرداش","محمد حسن سرداش","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1605-2008",20,"Master Eng Amanullah Amin","ماستر انجنیر امان امین","ماستر انجنیر امان امین","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1141-1006",21,"Mohammad Hashem Urtaaq","محمد هاشم اورتاق","محمد هاشم اورتاق","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",1779209,NA,NA
"General","G-29","29-1157-2056",22,"Faqir Mohammad Khan Sayeedi","فقیر محمد خان سعیدی","فقیر محمد خان سعیدی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1441-2009",23,"Master Ezatullah Kaigham","ماستر عزت الله کیغام","ماستر عزت الله کیغام","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1337-2062",24,"Eng Sayed Esmatullah","انجنیر سید عصمت الله","انجنیر سید عصمت الله","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1094-2018",25,"Gita Sayeed","گیتا سعید","گیتا سعید","NO","F","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1330-2047",26,"Sebghatullah Naderi","صبغت الله نادری","صبغت الله نادری","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1633-2022",27,"Mohammad Anwar Bashliq","محمد انور باشلیق","محمد انور باشلیق","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1173-2023",28,"haji Sayed Dawood Sadat","حاجی سید داود سادات","حاجی سید داود سادات","NO","M","حزب جمعیت اسالمی افغانستان","Hezb-e Jamiat-e Islami Afghanistan","Jamiat-e Islami Party of Afghanistan","38",NA,NA,NA,NA,NA,NA
"General","G-29","29-1065-2044",29,"Tahmina Sheja","تهمینه شجاع","تهمینه شجاع","NO","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1170-2053",30,"Dr Mohammad Ashraf Shirzad","داکتر محمد اشرف شیرزاد","داکتر محمد اشرف شیرزاد","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1585-2012",31,"Bashir Ahmad Taianj","بشیر احمد ته ینچ","بشیر احمد ته ینچ","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24","Yes","Yes","Yes",6821181,NA,NA
"General","G-29","29-1417-2024",32,"Aziza Sadat","عزیزه سادات","عزیزه سادات","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1233-5",33,"Sayed Farid Hashemi","سید فرید هاشمی","سید فرید هاشمی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1021-2046",34,"Eng Ahmad Zia Ahmadzai","انجنیر احمد ضیا احمد زی","انجنیر احمد ضیا احمد زی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1274-4",35,"Eng Mohammad Ayoub Ghafari","انجنیر محمد ایوب غفاری","انجنیر محمد ایوب غفاری","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1297-2049",36,"Jamal Naser Farahmand","جمال ناصر فرهمند","جمال ناصر فرهمند","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1126-2027",37,"Shah Mohammad Najwa","شاه محمد نجوا","شاه محمد نجوا","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1553-2052",38,"Ustad Marya Noori","استاد ماریا نوری","استاد ماریا نوری","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1174-2057",39,"Saranwal Amena Mukhleszada","سارنوال آمنه مخلص زاده","سارنوال آمنه مخلص زاده","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1081-2037",40,"Suhaila Aassa Kohi","سهیلا آسا کوهی","سهیلا آسا کوهی","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1241-2042",41,"Bano Mukarama Sadat","بانو مکرمه سادات","بانو مکرمه سادات","NO","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1070-2063",42,"Bano Farzana Bahman","بانو فرزانه بهمن","بانو فرزانه بهمن","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1009-2020",43,"Khairuddin Muradi","خیر الدین مرادی","خیر الدین مرادی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1381-2065",45,"Sayeda Asefa Shadab","سیده آصفه شاداب","سیده آصفه شاداب","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",5794919,"Yes","22-19-0064"
"General","G-29","29-1005-2",46,"Alhaj Fawzia Raufi","الحاج فوزیه روفی","الحاج فوزیه روفی","YES","F","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",5794903,"Yes","22-19-0046"
"General","G-29","29-1685-2011",47,"Ustad Sayed Mamon Guhrik","استاد سید مأمون گهریک","استاد سید مأمون گهریک","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1193-2028",48,"Eng Mohammad Nasim Rahmani","انجنیر محمد نسیم رحمانی","انجنیر محمد نسیم رحمانی","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1249-2048",49,"Eng Farhad Esar","انجنیر فرهاد ایثار","انجنیر فرهاد ایثار","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1505-2034",50,"Sayed Babar Jamal","سید بابر جمال","سید بابر جمال","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1222-2030",51,"Eng Hashmatullah Rahmani","انجنیر حشمت الله رحمانی","انجنیر حشمت الله رحمانی","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1161-2032",52,"Nasima Youzbashi","نسیمه یوزباشی","نسیمه یوزباشی","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1226-2033",53,"Mohammad Rasool Faryabi","محمد رسول فاریابی","محمد رسول فاریابی","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1477-2051",54,"Dr Ahmad Jawid Qazizadah","داکتراحمد جاوید قاضی زاده","داکتراحمد جاوید قاضی زاده","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1346-2026",55,"Shafiqa Sakha Youlchi","شفیقه سخا یولچی","شفیقه سخا یولچی","YES","F","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1201-2066",56,"Mermen Hajera Enayat Kamran","میرمن هاجره عنایت کامران","میرمن هاجره عنایت کامران","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1242-2040",57,"Mohammad Saleh Todapor","محمد صالح توده پور","محمد صالح توده پور","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1509-2054",58,"Sayed Jawid Sadat","سید جاوید سادات","سید جاوید سادات","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1334-2038",59,"Mohammad Shaker Karimi","محمد شاکر کریمی","محمد شاکر کریمی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-29","29-1273-2060",60,"Ustad Edris Barna","استاد ادریس برنا","استاد ادریس برنا","NO","M","حزب جنبش ملی اسلامی افغانستان","Hezb-e Junbish-e Milli Islami Afghanistan","Nationalist Movement Party of Afghanistan","24",NA,NA,NA,NA,NA,NA
"General","G-29","29-1569-2061",61,"Ustad Abdul Wakil Faryabi","استاد عبدالوکیل فاریابی","استاد عبدالوکیل فاریابی","NO","M","حزب اسالمی افغانستان","Hezb-e Islami Afghanistan","Islamic Party of Afghanistan","26",NA,NA,NA,NA,NA,NA
"General","G-29","29-1329-2014",62,"Rangina Kargar","رنگینه کارگر","رنگینه کارگر","YES","F","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",8063801,NA,NA
"General","G-30","30-1241-95",1,"Sayed Musa Helmandi","سید موسی هلمندی","سید موسی هلمندی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1309-32",2,"Mirwais Khadem","میرویس خادم","میرویس خادم","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1269-62",3,"Haji Nematullah Popal","حاجی نعمت الله پوپل","حاجی نعمت الله پوپل","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1545-5",4,"Abdul Rashid Azizi","عبدالرشید عزیزی","عبدالرشید عزیزی","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1541-67",5,"Mirwais Popal","میرویس پوپل","میرویس پوپل","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1233-45",6,"Masood Khan Noorzai","مسعودخان نورزی","مسعودخان نورزی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",7092234,NA,NA
"General","G-30","30-1593-4",7,"Agha Mohammad Afghan","اغا محمد افغان","اغا محمد افغان","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1170-42",8,"Eng Mohammad Sulaiman Samim","انجنیر محمدسلیمان صمیم","انجنیر محمدسلیمان صمیم","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1234-8",9,"Haji Wali Jaan Saberi","حاجی ولی جان صابری ","حاجی ولی جان صابری ","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1605-1",10,"Alhaj Bur Agha Karwan","الحاج بورآغا کاروان","الحاج بورآغا کاروان","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1001-34",11,"Haji Ahmad Shah Khedmatgar","حاجی احمدشاه خدمتګار","حاجی احمدشاه خدمتګار","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1034-19",12,"Mohammad Zafar Sadeqi","محمد ظفر صادقی","محمد ظفر صادقی","YES","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1313-52",13,"Samiullah Waziri","سمیع الله وزیری","سمیع الله وزیری","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1437-31",14,"Alhaj Mohammad Taher Barikzai","الحاج محمد طاهر بارکزی","الحاج محمد طاهر بارکزی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1325-3",15,"Besmellah Muslim","بسم الله مسلم","بسم الله مسلم","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1565-30",16,"Ziaulhaq Helmandi","ضیاالحق هلمندی","ضیاالحق هلمندی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1329-12",17,"Haji Abdul Hadi Sofi","حاجی عبدالهادی صوفی","حاجی عبدالهادی صوفی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1461-22",18,"Alhaj Aminullah Foladi","الحاج امین الله فولادی","الحاج امین الله فولادی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1273-2",19,"Assadullah Shirzad","اسد الله شیرزاد","اسد الله شیرزاد","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1297-36",20,"Sayed Azam Alizai","سیداعظم علیزی","سیداعظم علیزی","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1174-29",21,"Nasima Neyazi","نسیمه نیازی ","نسیمه نیازی ","YES","F","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",13470115,"Yes","27-26-0052"
"General","G-30","30-1093-93",22,"Habiba Sadat","حبیبه سادات","حبیبه سادات","YES","F","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",5798803,NA,NA
"General","G-30","30-1073-16",23,"Sabera Barikzai","صابره بارګزی","صابره بارګزی","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1249-49",24,"Dr Nasratullah Safaari","ډاکتر نصرت الله صفاری","ډاکتر نصرت الله صفاری","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1185-14",25,"Razia Baloch","راضیه بلوچ","راضیه بلوچ","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1333-92",26,"Temorshah","تیمورشاه ","تیمورشاه ","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1441-22",27,"Abdul Hai Akhondzadah","عبدالحی اخندزاده","عبدالحی اخندزاده","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,"Yes","Yes","Yes",5798806,NA,NA
"General","G-30","30-1093-17",28,"Sayed Abdul Qayoum Hekmat","سید عبدالقیوم حکمت","سید عبدالقیوم حکمت","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1186-43",29,"Assadullah Zemarai","اسدالله زمری","اسدالله زمری","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1157-15",30,"Sayed Haji Abdul Satar Sayeedi","سید حاجی عبدالستار سعیدی ","سید حاجی عبدالستار سعیدی ","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1397-76",31,"Haji Mir Hamza Sarkateb","حاجی میرحمزه سرکاتب","حاجی میرحمزه سرکاتب","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1477-9",32,"Aqa Gull Bawar","اقاګل باور","اقاګل باور","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1505-28",33,"Najiba Fayez Helmandi","نجیبه فایز هلمندی","نجیبه فایز هلمندی","NO","F","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
"General","G-30","30-1077-60",34,"Baryalai Nazari","بریالی نظری","بریالی نظری","NO","M","مستقل / خپلواک","Mustaqil","Independent",NA,NA,NA,NA,NA,NA,NA
